date,advertiser_id,campaign,channel,channel_kind,ad_group,impressions,clicks,spend_krw,mql
2026-05-13,ADV-MS,Microsoft 365 ABM,메타_리드,global,리드폼_B,17064,121,154493,5
2026-05-14,ADV-MS,Microsoft 365 ABM,링크드인_ABM,global,타겟기업_리스트,37751,258,311997,12
2026-05-14,ADV-MS,Microsoft 365 ABM,링크드인_ABM,global,직무_타겟,34568,219,264824,12
2026-05-14,ADV-MS,Microsoft 365 ABM,구글_검색,global,브랜드_키워드,12470,92,129303,5
2026-05-14,ADV-MS,Microsoft 365 ABM,구글_검색,global,솔루션_키워드,20316,134,172719,7
2026-05-14,ADV-MS,Microsoft 365 ABM,구글_검색,global,경쟁사_키워드,8455,59,80807,2
2026-05-14,ADV-MS,Microsoft 365 ABM,메타_리드,global,리드폼_A,23262,137,175021,7
2026-05-14,ADV-MS,Microsoft 365 ABM,메타_리드,global,리드폼_B,14526,101,143507,4
2026-05-15,ADV-MS,Microsoft 365 ABM,링크드인_ABM,global,타겟기업_리스트,21273,150,223154,7
2026-05-15,ADV-MS,Microsoft 365 ABM,링크드인_ABM,global,직무_타겟,46187,256,309690,12
2026-05-15,ADV-MS,Microsoft 365 ABM,구글_검색,global,브랜드_키워드,12058,81,112363,3
2026-05-15,ADV-MS,Microsoft 365 ABM,구글_검색,global,솔루션_키워드,9151,63,90945,2
2026-05-15,ADV-MS,Microsoft 365 ABM,구글_검색,global,경쟁사_키워드,18155,115,156036,5
2026-05-15,ADV-MS,Microsoft 365 ABM,메타_리드,global,리드폼_A,15852,117,169736,6
2026-05-15,ADV-MS,Microsoft 365 ABM,메타_리드,global,리드폼_B,13282,87,115290,3
2026-05-16,ADV-MS,Microsoft 365 ABM,링크드인_ABM,global,타겟기업_리스트,14838,102,132933,5
2026-05-16,ADV-MS,Microsoft 365 ABM,링크드인_ABM,global,직무_타겟,9701,58,80510,3
2026-05-16,ADV-MS,Microsoft 365 ABM,구글_검색,global,브랜드_키워드,3811,25,36135,1
2026-05-16,ADV-MS,Microsoft 365 ABM,구글_검색,global,솔루션_키워드,6412,38,52233,1
2026-05-16,ADV-MS,Microsoft 365 ABM,구글_검색,global,경쟁사_키워드,5421,36,51015,2
2026-05-16,ADV-MS,Microsoft 365 ABM,메타_리드,global,리드폼_A,6669,48,71995,2
2026-05-16,ADV-MS,Microsoft 365 ABM,메타_리드,global,리드폼_B,4873,32,41223,1
2026-05-17,ADV-MS,Microsoft 365 ABM,링크드인_ABM,global,타겟기업_리스트,11807,73,109846,3
2026-05-17,ADV-MS,Microsoft 365 ABM,링크드인_ABM,global,직무_타겟,13352,96,120920,4
2026-05-17,ADV-MS,Microsoft 365 ABM,구글_검색,global,브랜드_키워드,6125,35,48482,1
2026-05-17,ADV-MS,Microsoft 365 ABM,구글_검색,global,솔루션_키워드,4217,29,42794,1
2026-05-17,ADV-MS,Microsoft 365 ABM,구글_검색,global,경쟁사_키워드,6499,40,53313,2
2026-05-17,ADV-MS,Microsoft 365 ABM,메타_리드,global,리드폼_A,5769,37,46984,1
2026-05-17,ADV-MS,Microsoft 365 ABM,메타_리드,global,리드폼_B,9618,59,76429,3
2026-05-18,ADV-MS,Microsoft 365 ABM,링크드인_ABM,global,타겟기업_리스트,21609,121,176530,6
2026-05-18,ADV-MS,Microsoft 365 ABM,링크드인_ABM,global,직무_타겟,33258,186,267477,10
2026-05-18,ADV-MS,Microsoft 365 ABM,구글_검색,global,브랜드_키워드,15873,98,123387,5
2026-05-18,ADV-MS,Microsoft 365 ABM,구글_검색,global,솔루션_키워드,12223,88,108089,4
2026-05-18,ADV-MS,Microsoft 365 ABM,구글_검색,global,경쟁사_키워드,8070,59,70578,2
2026-05-18,ADV-MS,Microsoft 365 ABM,메타_리드,global,리드폼_A,13909,102,127078,5
2026-05-18,ADV-MS,Microsoft 365 ABM,메타_리드,global,리드폼_B,15353,94,120254,5
2026-05-19,ADV-MS,Microsoft 365 ABM,링크드인_ABM,global,타겟기업_리스트,25752,153,185445,9
2026-05-19,ADV-MS,Microsoft 365 ABM,링크드인_ABM,global,직무_타겟,33975,248,318073,11
2026-05-19,ADV-MS,Microsoft 365 ABM,구글_검색,global,브랜드_키워드,13685,82,108951,3
2026-05-19,ADV-MS,Microsoft 365 ABM,구글_검색,global,솔루션_키워드,11690,87,119770,5
2026-05-19,ADV-MS,Microsoft 365 ABM,구글_검색,global,경쟁사_키워드,12214,86,124972,4
2026-05-19,ADV-MS,Microsoft 365 ABM,메타_리드,global,리드폼_A,18368,118,144216,6
2026-05-19,ADV-MS,Microsoft 365 ABM,메타_리드,global,리드폼_B,16504,104,146902,5
2026-05-20,ADV-MS,Microsoft 365 ABM,링크드인_ABM,global,타겟기업_리스트,50548,355,536153,47
2026-05-20,ADV-MS,Microsoft 365 ABM,링크드인_ABM,global,직무_타겟,91810,631,910293,80
2026-05-20,ADV-MS,Microsoft 365 ABM,구글_검색,global,브랜드_키워드,31802,186,243634,26
2026-05-20,ADV-MS,Microsoft 365 ABM,구글_검색,global,솔루션_키워드,38565,224,290928,36
2026-05-20,ADV-MS,Microsoft 365 ABM,구글_검색,global,경쟁사_키워드,47724,338,411046,46
2026-05-20,ADV-MS,Microsoft 365 ABM,메타_리드,global,리드폼_A,28886,203,281268,23
2026-05-20,ADV-MS,Microsoft 365 ABM,메타_리드,global,리드폼_B,76919,440,529897,48
2026-05-21,ADV-MS,Microsoft 365 ABM,링크드인_ABM,global,타겟기업_리스트,28902,213,296899,11
2026-05-21,ADV-MS,Microsoft 365 ABM,링크드인_ABM,global,직무_타겟,29254,209,275019,12
2026-05-21,ADV-MS,Microsoft 365 ABM,구글_검색,global,브랜드_키워드,16619,96,125706,5
2026-05-21,ADV-MS,Microsoft 365 ABM,구글_검색,global,솔루션_키워드,16609,122,147556,6
2026-05-21,ADV-MS,Microsoft 365 ABM,구글_검색,global,경쟁사_키워드,14356,86,115463,4
2026-05-21,ADV-MS,Microsoft 365 ABM,메타_리드,global,리드폼_A,18790,106,151548,5
2026-05-21,ADV-MS,Microsoft 365 ABM,메타_리드,global,리드폼_B,19211,132,182474,6
2026-05-22,ADV-MS,Microsoft 365 ABM,링크드인_ABM,global,타겟기업_리스트,37499,216,280673,10
2026-05-22,ADV-MS,Microsoft 365 ABM,링크드인_ABM,global,직무_타겟,24806,152,205651,9
2026-05-22,ADV-MS,Microsoft 365 ABM,구글_검색,global,브랜드_키워드,7126,53,65776,3
2026-05-22,ADV-MS,Microsoft 365 ABM,구글_검색,global,솔루션_키워드,13442,98,136592,4
2026-05-22,ADV-MS,Microsoft 365 ABM,구글_검색,global,경쟁사_키워드,11602,85,120877,4
2026-05-22,ADV-MS,Microsoft 365 ABM,메타_리드,global,리드폼_A,8075,59,87248,3
2026-05-22,ADV-MS,Microsoft 365 ABM,메타_리드,global,리드폼_B,18407,133,195879,5
2026-05-23,ADV-MS,Microsoft 365 ABM,링크드인_ABM,global,타겟기업_리스트,13405,83,114059,4
2026-05-23,ADV-MS,Microsoft 365 ABM,링크드인_ABM,global,직무_타겟,12325,72,105330,4
2026-05-23,ADV-MS,Microsoft 365 ABM,구글_검색,global,브랜드_키워드,5358,40,55837,2
2026-05-23,ADV-MS,Microsoft 365 ABM,구글_검색,global,솔루션_키워드,6354,42,61664,1
2026-05-23,ADV-MS,Microsoft 365 ABM,구글_검색,global,경쟁사_키워드,2132,15,22997,0
2026-05-23,ADV-MS,Microsoft 365 ABM,메타_리드,global,리드폼_A,4683,34,49780,1
2026-05-23,ADV-MS,Microsoft 365 ABM,메타_리드,global,리드폼_B,7335,52,74257,2
2026-05-24,ADV-MS,Microsoft 365 ABM,링크드인_ABM,global,타겟기업_리스트,19496,128,153468,6
2026-05-24,ADV-MS,Microsoft 365 ABM,링크드인_ABM,global,직무_타겟,13920,94,127939,4
2026-05-24,ADV-MS,Microsoft 365 ABM,구글_검색,global,브랜드_키워드,6633,39,58551,1
2026-05-24,ADV-MS,Microsoft 365 ABM,구글_검색,global,솔루션_키워드,6368,39,59001,1
2026-05-24,ADV-MS,Microsoft 365 ABM,구글_검색,global,경쟁사_키워드,6887,41,51773,1
2026-05-24,ADV-MS,Microsoft 365 ABM,메타_리드,global,리드폼_A,6195,37,48800,1
2026-05-24,ADV-MS,Microsoft 365 ABM,메타_리드,global,리드폼_B,12617,72,105925,3
2026-05-25,ADV-MS,Microsoft 365 ABM,링크드인_ABM,global,타겟기업_리스트,31052,223,277684,12
2026-05-25,ADV-MS,Microsoft 365 ABM,링크드인_ABM,global,직무_타겟,34812,233,312819,10
2026-05-25,ADV-MS,Microsoft 365 ABM,구글_검색,global,브랜드_키워드,16512,122,152640,7
2026-05-25,ADV-MS,Microsoft 365 ABM,구글_검색,global,솔루션_키워드,14057,79,103213,4
2026-05-25,ADV-MS,Microsoft 365 ABM,구글_검색,global,경쟁사_키워드,15452,102,139616,4
2026-05-25,ADV-MS,Microsoft 365 ABM,메타_리드,global,리드폼_A,28785,191,245401,11
2026-05-25,ADV-MS,Microsoft 365 ABM,메타_리드,global,리드폼_B,10908,81,100165,3
2026-05-26,ADV-MS,Microsoft 365 ABM,링크드인_ABM,global,타겟기업_리스트,34642,241,311717,11
2026-05-26,ADV-MS,Microsoft 365 ABM,링크드인_ABM,global,직무_타겟,17660,102,138386,4
2026-05-26,ADV-MS,Microsoft 365 ABM,구글_검색,global,브랜드_키워드,9548,59,87464,3
2026-05-26,ADV-MS,Microsoft 365 ABM,구글_검색,global,솔루션_키워드,15530,102,122448,4
2026-05-26,ADV-MS,Microsoft 365 ABM,구글_검색,global,경쟁사_키워드,14605,88,109707,5
2026-05-26,ADV-MS,Microsoft 365 ABM,메타_리드,global,리드폼_A,9629,65,94251,3
2026-05-26,ADV-MS,Microsoft 365 ABM,메타_리드,global,리드폼_B,15805,116,170456,5
2026-05-27,ADV-MS,Microsoft 365 ABM,링크드인_ABM,global,타겟기업_리스트,33070,210,312864,11
2026-05-27,ADV-MS,Microsoft 365 ABM,링크드인_ABM,global,직무_타겟,37337,239,311495,13
2026-05-27,ADV-MS,Microsoft 365 ABM,구글_검색,global,브랜드_키워드,10330,66,91856,3
2026-05-27,ADV-MS,Microsoft 365 ABM,구글_검색,global,솔루션_키워드,21004,143,183131,6
2026-05-27,ADV-MS,Microsoft 365 ABM,구글_검색,global,경쟁사_키워드,14833,84,126026,4
2026-05-27,ADV-MS,Microsoft 365 ABM,메타_리드,global,리드폼_A,21597,121,151894,5
2026-05-27,ADV-MS,Microsoft 365 ABM,메타_리드,global,리드폼_B,21390,135,181514,6
2026-05-28,ADV-MS,Microsoft 365 ABM,링크드인_ABM,global,타겟기업_리스트,26356,174,240515,9
2026-05-28,ADV-MS,Microsoft 365 ABM,링크드인_ABM,global,직무_타겟,31180,205,288741,9
2026-05-28,ADV-MS,Microsoft 365 ABM,구글_검색,global,브랜드_키워드,11909,66,86875,3
2026-05-28,ADV-MS,Microsoft 365 ABM,구글_검색,global,솔루션_키워드,12604,76,92878,4
2026-05-28,ADV-MS,Microsoft 365 ABM,구글_검색,global,경쟁사_키워드,16762,110,136311,6
2026-05-28,ADV-MS,Microsoft 365 ABM,메타_리드,global,리드폼_A,19235,119,152070,5
2026-05-28,ADV-MS,Microsoft 365 ABM,메타_리드,global,리드폼_B,12544,92,137788,4
2026-05-29,ADV-MS,Microsoft 365 ABM,링크드인_ABM,global,타겟기업_리스트,31099,172,209159,10
2026-05-29,ADV-MS,Microsoft 365 ABM,링크드인_ABM,global,직무_타겟,30989,190,239221,9
2026-05-29,ADV-MS,Microsoft 365 ABM,구글_검색,global,브랜드_키워드,15111,94,131610,5
2026-05-29,ADV-MS,Microsoft 365 ABM,구글_검색,global,솔루션_키워드,8920,56,72382,3
2026-05-29,ADV-MS,Microsoft 365 ABM,구글_검색,global,경쟁사_키워드,12487,74,112174,3
2026-05-29,ADV-MS,Microsoft 365 ABM,메타_리드,global,리드폼_A,19189,130,161007,6
2026-05-29,ADV-MS,Microsoft 365 ABM,메타_리드,global,리드폼_B,10443,68,90197,3
2026-05-30,ADV-MS,Microsoft 365 ABM,링크드인_ABM,global,타겟기업_리스트,19959,123,148961,5
2026-05-30,ADV-MS,Microsoft 365 ABM,링크드인_ABM,global,직무_타겟,11425,78,117072,3
2026-05-30,ADV-MS,Microsoft 365 ABM,구글_검색,global,브랜드_키워드,5970,44,64068,2
2026-05-30,ADV-MS,Microsoft 365 ABM,구글_검색,global,솔루션_키워드,7885,57,78822,2
2026-05-30,ADV-MS,Microsoft 365 ABM,구글_검색,global,경쟁사_키워드,3540,20,29026,1
2026-05-30,ADV-MS,Microsoft 365 ABM,메타_리드,global,리드폼_A,6571,49,66081,2
2026-05-30,ADV-MS,Microsoft 365 ABM,메타_리드,global,리드폼_B,10314,59,79886,3
2026-05-31,ADV-MS,Microsoft 365 ABM,링크드인_ABM,global,타겟기업_리스트,13605,80,103256,4
2026-05-31,ADV-MS,Microsoft 365 ABM,링크드인_ABM,global,직무_타겟,13476,98,121490,4
2026-05-31,ADV-MS,Microsoft 365 ABM,구글_검색,global,브랜드_키워드,9220,53,64645,3
2026-05-31,ADV-MS,Microsoft 365 ABM,구글_검색,global,솔루션_키워드,4967,30,45196,1
2026-05-31,ADV-MS,Microsoft 365 ABM,구글_검색,global,경쟁사_키워드,4045,28,40561,1
2026-05-31,ADV-MS,Microsoft 365 ABM,메타_리드,global,리드폼_A,7474,48,64948,2
2026-05-31,ADV-MS,Microsoft 365 ABM,메타_리드,global,리드폼_B,6159,44,54418,2
2026-05-01,ADV-HP,HP Workstation 인지,네이버_GFA,domestic,리타겟팅,16326,182,106228,3
2026-05-01,ADV-HP,HP Workstation 인지,네이버_GFA,domestic,관심사_타겟,36836,389,222710,8
2026-05-01,ADV-HP,HP Workstation 인지,구글_디스플레이,global,리마케팅,20937,220,148940,5
2026-05-01,ADV-HP,HP Workstation 인지,구글_디스플레이,global,유사잠재고객,19350,240,138431,5
2026-05-01,ADV-HP,HP Workstation 인지,카카오모먼트,domestic,리타겟팅,19745,199,118557,4
2026-05-01,ADV-HP,HP Workstation 인지,카카오모먼트,domestic,데모_타겟,9770,105,71721,2
2026-05-01,ADV-HP,HP Workstation 인지,메타_리드,global,리드폼_A,7796,84,50580,2
2026-05-01,ADV-HP,HP Workstation 인지,메타_리드,global,리드폼_B,13961,156,93356,3
2026-05-02,ADV-HP,HP Workstation 인지,네이버_GFA,domestic,리타겟팅,10603,100,64038,2
2026-05-02,ADV-HP,HP Workstation 인지,네이버_GFA,domestic,관심사_타겟,10233,110,74677,2
2026-05-02,ADV-HP,HP Workstation 인지,구글_디스플레이,global,리마케팅,11670,122,81405,2
2026-05-02,ADV-HP,HP Workstation 인지,구글_디스플레이,global,유사잠재고객,8036,86,50852,2
2026-05-02,ADV-HP,HP Workstation 인지,카카오모먼트,domestic,리타겟팅,9627,99,54485,2
2026-05-02,ADV-HP,HP Workstation 인지,카카오모먼트,domestic,데모_타겟,4507,44,26804,1
2026-05-02,ADV-HP,HP Workstation 인지,메타_리드,global,리드폼_A,3732,45,32372,0
2026-05-02,ADV-HP,HP Workstation 인지,메타_리드,global,리드폼_B,4987,49,31141,0
2026-05-03,ADV-HP,HP Workstation 인지,네이버_GFA,domestic,리타겟팅,11169,129,80248,3
2026-05-03,ADV-HP,HP Workstation 인지,네이버_GFA,domestic,관심사_타겟,9964,107,64129,2
2026-05-03,ADV-HP,HP Workstation 인지,구글_디스플레이,global,리마케팅,10703,107,65691,2
2026-05-03,ADV-HP,HP Workstation 인지,구글_디스플레이,global,유사잠재고객,7320,84,51054,1
2026-05-03,ADV-HP,HP Workstation 인지,카카오모먼트,domestic,리타겟팅,3725,37,20468,0
2026-05-03,ADV-HP,HP Workstation 인지,카카오모먼트,domestic,데모_타겟,9059,107,58647,2
2026-05-03,ADV-HP,HP Workstation 인지,메타_리드,global,리드폼_A,4134,45,30902,1
2026-05-03,ADV-HP,HP Workstation 인지,메타_리드,global,리드폼_B,4565,46,31771,1
2026-05-04,ADV-HP,HP Workstation 인지,네이버_GFA,domestic,리타겟팅,19382,234,133907,4
2026-05-04,ADV-HP,HP Workstation 인지,네이버_GFA,domestic,관심사_타겟,19681,199,134268,3
2026-05-04,ADV-HP,HP Workstation 인지,구글_디스플레이,global,리마케팅,11761,134,88852,3
2026-05-04,ADV-HP,HP Workstation 인지,구글_디스플레이,global,유사잠재고객,19494,244,141916,6
2026-05-04,ADV-HP,HP Workstation 인지,카카오모먼트,domestic,리타겟팅,10691,105,64866,2
2026-05-04,ADV-HP,HP Workstation 인지,카카오모먼트,domestic,데모_타겟,14230,146,86812,2
2026-05-04,ADV-HP,HP Workstation 인지,메타_리드,global,리드폼_A,8887,103,64919,2
2026-05-04,ADV-HP,HP Workstation 인지,메타_리드,global,리드폼_B,8416,92,57320,2
2026-05-05,ADV-HP,HP Workstation 인지,네이버_GFA,domestic,리타겟팅,16516,195,129848,4
2026-05-05,ADV-HP,HP Workstation 인지,네이버_GFA,domestic,관심사_타겟,24608,272,155643,5
2026-05-05,ADV-HP,HP Workstation 인지,구글_디스플레이,global,리마케팅,20256,246,171847,4
2026-05-05,ADV-HP,HP Workstation 인지,구글_디스플레이,global,유사잠재고객,9791,114,74999,2
2026-05-05,ADV-HP,HP Workstation 인지,카카오모먼트,domestic,리타겟팅,13873,161,87240,3
2026-05-05,ADV-HP,HP Workstation 인지,카카오모먼트,domestic,데모_타겟,11833,144,79048,3
2026-05-05,ADV-HP,HP Workstation 인지,메타_리드,global,리드폼_A,6012,69,49146,1
2026-05-05,ADV-HP,HP Workstation 인지,메타_리드,global,리드폼_B,11846,114,71534,2
2026-05-06,ADV-HP,HP Workstation 인지,네이버_GFA,domestic,리타겟팅,25900,266,175116,4
2026-05-06,ADV-HP,HP Workstation 인지,네이버_GFA,domestic,관심사_타겟,24345,293,170086,7
2026-05-06,ADV-HP,HP Workstation 인지,구글_디스플레이,global,리마케팅,18484,193,114486,4
2026-05-06,ADV-HP,HP Workstation 인지,구글_디스플레이,global,유사잠재고객,24774,289,190685,5
2026-05-06,ADV-HP,HP Workstation 인지,카카오모먼트,domestic,리타겟팅,13947,174,118684,3
2026-05-06,ADV-HP,HP Workstation 인지,카카오모먼트,domestic,데모_타겟,13888,169,93215,3
2026-05-06,ADV-HP,HP Workstation 인지,메타_리드,global,리드폼_A,13405,141,83515,2
2026-05-06,ADV-HP,HP Workstation 인지,메타_리드,global,리드폼_B,10401,120,73773,2
2026-05-07,ADV-HP,HP Workstation 인지,네이버_GFA,domestic,리타겟팅,29584,327,177413,8
2026-05-07,ADV-HP,HP Workstation 인지,네이버_GFA,domestic,관심사_타겟,18525,222,136745,4
2026-05-07,ADV-HP,HP Workstation 인지,구글_디스플레이,global,리마케팅,23149,254,157507,6
2026-05-07,ADV-HP,HP Workstation 인지,구글_디스플레이,global,유사잠재고객,13482,149,104180,3
2026-05-07,ADV-HP,HP Workstation 인지,카카오모먼트,domestic,리타겟팅,9588,112,68864,2
2026-05-07,ADV-HP,HP Workstation 인지,카카오모먼트,domestic,데모_타겟,15446,170,111590,3
2026-05-07,ADV-HP,HP Workstation 인지,메타_리드,global,리드폼_A,8560,104,67619,2
2026-05-07,ADV-HP,HP Workstation 인지,메타_리드,global,리드폼_B,9320,109,72716,2
2026-05-08,ADV-HP,HP Workstation 인지,네이버_GFA,domestic,리타겟팅,27916,292,162237,6
2026-05-08,ADV-HP,HP Workstation 인지,네이버_GFA,domestic,관심사_타겟,22422,235,159484,4
2026-05-08,ADV-HP,HP Workstation 인지,구글_디스플레이,global,리마케팅,25892,282,177918,6
2026-05-08,ADV-HP,HP Workstation 인지,구글_디스플레이,global,유사잠재고객,16475,186,106584,3
2026-05-08,ADV-HP,HP Workstation 인지,카카오모먼트,domestic,리타겟팅,15746,187,108629,3
2026-05-08,ADV-HP,HP Workstation 인지,카카오모먼트,domestic,데모_타겟,9683,119,69990,2
2026-05-08,ADV-HP,HP Workstation 인지,메타_리드,global,리드폼_A,6816,70,44831,1
2026-05-08,ADV-HP,HP Workstation 인지,메타_리드,global,리드폼_B,12526,156,88913,3
2026-05-09,ADV-HP,HP Workstation 인지,네이버_GFA,domestic,리타겟팅,10435,120,69617,2
2026-05-09,ADV-HP,HP Workstation 인지,네이버_GFA,domestic,관심사_타겟,9226,95,54119,1
2026-05-09,ADV-HP,HP Workstation 인지,구글_디스플레이,global,리마케팅,10980,128,76565,3
2026-05-09,ADV-HP,HP Workstation 인지,구글_디스플레이,global,유사잠재고객,5244,58,41534,1
2026-05-09,ADV-HP,HP Workstation 인지,카카오모먼트,domestic,리타겟팅,6043,74,47157,1
2026-05-09,ADV-HP,HP Workstation 인지,카카오모먼트,domestic,데모_타겟,4186,44,29755,0
2026-05-09,ADV-HP,HP Workstation 인지,메타_리드,global,리드폼_A,4172,42,29515,0
2026-05-09,ADV-HP,HP Workstation 인지,메타_리드,global,리드폼_B,2977,36,26174,0
2026-05-10,ADV-HP,HP Workstation 인지,네이버_GFA,domestic,리타겟팅,7837,98,64182,2
2026-05-10,ADV-HP,HP Workstation 인지,네이버_GFA,domestic,관심사_타겟,10504,118,68518,2
2026-05-10,ADV-HP,HP Workstation 인지,구글_디스플레이,global,리마케팅,8641,106,73454,2
2026-05-10,ADV-HP,HP Workstation 인지,구글_디스플레이,global,유사잠재고객,7689,84,53568,1
2026-05-10,ADV-HP,HP Workstation 인지,카카오모먼트,domestic,리타겟팅,5175,63,39197,1
2026-05-10,ADV-HP,HP Workstation 인지,카카오모먼트,domestic,데모_타겟,7344,78,43335,2
2026-05-10,ADV-HP,HP Workstation 인지,메타_리드,global,리드폼_A,5301,51,32766,1
2026-05-10,ADV-HP,HP Workstation 인지,메타_리드,global,리드폼_B,3713,35,23919,0
2026-05-11,ADV-HP,HP Workstation 인지,네이버_GFA,domestic,리타겟팅,25536,310,172681,7
2026-05-11,ADV-HP,HP Workstation 인지,네이버_GFA,domestic,관심사_타겟,26164,302,178419,7
2026-05-11,ADV-HP,HP Workstation 인지,구글_디스플레이,global,리마케팅,12324,151,96047,3
2026-05-11,ADV-HP,HP Workstation 인지,구글_디스플레이,global,유사잠재고객,26776,289,195883,7
2026-05-11,ADV-HP,HP Workstation 인지,카카오모먼트,domestic,리타겟팅,12029,138,82720,2
2026-05-11,ADV-HP,HP Workstation 인지,카카오모먼트,domestic,데모_타겟,16217,192,121082,4
2026-05-11,ADV-HP,HP Workstation 인지,메타_리드,global,리드폼_A,10098,99,63572,1
2026-05-11,ADV-HP,HP Workstation 인지,메타_리드,global,리드폼_B,11257,139,82156,2
2026-05-12,ADV-HP,HP Workstation 인지,네이버_GFA,domestic,리타겟팅,28036,285,179584,5
2026-05-12,ADV-HP,HP Workstation 인지,네이버_GFA,domestic,관심사_타겟,13624,159,91317,3
2026-05-12,ADV-HP,HP Workstation 인지,구글_디스플레이,global,리마케팅,19748,219,140351,5
2026-05-12,ADV-HP,HP Workstation 인지,구글_디스플레이,global,유사잠재고객,15271,147,101340,2
2026-05-12,ADV-HP,HP Workstation 인지,카카오모먼트,domestic,리타겟팅,14310,151,100918,3
2026-05-12,ADV-HP,HP Workstation 인지,카카오모먼트,domestic,데모_타겟,9946,113,60971,2
2026-05-12,ADV-HP,HP Workstation 인지,메타_리드,global,리드폼_A,7317,73,52516,1
2026-05-12,ADV-HP,HP Workstation 인지,메타_리드,global,리드폼_B,11689,120,69511,2
2026-05-13,ADV-HP,HP Workstation 인지,네이버_GFA,domestic,리타겟팅,11989,134,83850,3
2026-05-13,ADV-HP,HP Workstation 인지,네이버_GFA,domestic,관심사_타겟,26109,296,196090,7
2026-05-13,ADV-HP,HP Workstation 인지,구글_디스플레이,global,리마케팅,12799,158,98499,3
2026-05-13,ADV-HP,HP Workstation 인지,구글_디스플레이,global,유사잠재고객,20506,231,149482,5
2026-05-13,ADV-HP,HP Workstation 인지,카카오모먼트,domestic,리타겟팅,13430,129,87896,2
2026-05-13,ADV-HP,HP Workstation 인지,카카오모먼트,domestic,데모_타겟,10998,128,74370,3
2026-05-13,ADV-HP,HP Workstation 인지,메타_리드,global,리드폼_A,9972,106,73763,2
2026-05-13,ADV-HP,HP Workstation 인지,메타_리드,global,리드폼_B,6267,71,40759,1
2026-05-14,ADV-HP,HP Workstation 인지,네이버_GFA,domestic,리타겟팅,34067,322,179327,6
2026-05-14,ADV-HP,HP Workstation 인지,네이버_GFA,domestic,관심사_타겟,22029,233,155857,5
2026-05-14,ADV-HP,HP Workstation 인지,구글_디스플레이,global,리마케팅,15513,165,102024,3
2026-05-14,ADV-HP,HP Workstation 인지,구글_디스플레이,global,유사잠재고객,26389,288,182500,6
2026-05-14,ADV-HP,HP Workstation 인지,카카오모먼트,domestic,리타겟팅,13788,133,80810,3
2026-05-14,ADV-HP,HP Workstation 인지,카카오모먼트,domestic,데모_타겟,17226,174,101564,3
2026-05-14,ADV-HP,HP Workstation 인지,메타_리드,global,리드폼_A,9259,116,82689,2
2026-05-14,ADV-HP,HP Workstation 인지,메타_리드,global,리드폼_B,7873,88,57777,1
2026-05-15,ADV-HP,HP Workstation 인지,네이버_GFA,domestic,리타겟팅,13051,148,81644,3
2026-05-15,ADV-HP,HP Workstation 인지,네이버_GFA,domestic,관심사_타겟,30470,314,173752,7
2026-05-15,ADV-HP,HP Workstation 인지,구글_디스플레이,global,리마케팅,16891,191,132959,4
2026-05-15,ADV-HP,HP Workstation 인지,구글_디스플레이,global,유사잠재고객,11762,144,102599,3
2026-05-15,ADV-HP,HP Workstation 인지,카카오모먼트,domestic,리타겟팅,6915,75,50745,1
2026-05-15,ADV-HP,HP Workstation 인지,카카오모먼트,domestic,데모_타겟,17649,195,108347,4
2026-05-15,ADV-HP,HP Workstation 인지,메타_리드,global,리드폼_A,10508,111,67743,2
2026-05-15,ADV-HP,HP Workstation 인지,메타_리드,global,리드폼_B,8213,85,50109,2
2026-05-16,ADV-HP,HP Workstation 인지,네이버_GFA,domestic,리타겟팅,9266,98,60800,2
2026-05-16,ADV-HP,HP Workstation 인지,네이버_GFA,domestic,관심사_타겟,11225,132,77198,2
2026-05-16,ADV-HP,HP Workstation 인지,구글_디스플레이,global,리마케팅,7254,78,48431,1
2026-05-16,ADV-HP,HP Workstation 인지,구글_디스플레이,global,유사잠재고객,9100,92,64082,2
2026-05-16,ADV-HP,HP Workstation 인지,카카오모먼트,domestic,리타겟팅,6621,67,43333,1
2026-05-16,ADV-HP,HP Workstation 인지,카카오모먼트,domestic,데모_타겟,6105,63,35617,1
2026-05-16,ADV-HP,HP Workstation 인지,메타_리드,global,리드폼_A,3055,31,22494,0
2026-05-16,ADV-HP,HP Workstation 인지,메타_리드,global,리드폼_B,5541,58,33510,1
2026-05-17,ADV-HP,HP Workstation 인지,네이버_GFA,domestic,리타겟팅,15778,152,89266,2
2026-05-17,ADV-HP,HP Workstation 인지,네이버_GFA,domestic,관심사_타겟,11184,112,70367,2
2026-05-17,ADV-HP,HP Workstation 인지,구글_디스플레이,global,리마케팅,5697,57,39929,1
2026-05-17,ADV-HP,HP Workstation 인지,구글_디스플레이,global,유사잠재고객,11034,139,94732,2
2026-05-17,ADV-HP,HP Workstation 인지,카카오모먼트,domestic,리타겟팅,7416,81,47577,1
2026-05-17,ADV-HP,HP Workstation 인지,카카오모먼트,domestic,데모_타겟,4923,59,36184,1
2026-05-17,ADV-HP,HP Workstation 인지,메타_리드,global,리드폼_A,5001,50,35895,1
2026-05-17,ADV-HP,HP Workstation 인지,메타_리드,global,리드폼_B,3388,41,29916,0
2026-05-18,ADV-HP,HP Workstation 인지,네이버_GFA,domestic,리타겟팅,20346,247,152824,4
2026-05-18,ADV-HP,HP Workstation 인지,네이버_GFA,domestic,관심사_타겟,22159,251,141100,4
