voc_id,date,channel,type,store_code,store_name,sku_mentioned,to_team,sla_hours,response_hours,status,summary
VOC-20260504-0578,2026-05-04,인스타DM,배송문의,,,,물류팀,4,3.0,완료,[배송문의] 배송 늦음
VOC-20260504-0579,2026-05-04,자사몰_게시판,교환환불,,,HR002,CE팀_교환,8,2.2,완료,[교환환불] 단순변심 (프로 컨디셔너 바 에이브리 후이)
VOC-20260504-0580,2026-05-04,카카오톡,배송문의,,,,물류팀,4,2.7,완료,[배송문의] 오배송
VOC-20260504-0581,2026-05-04,카카오톡,교환환불,,,LP002,CE팀_교환,8,4.3,완료,[교환환불] 사이즈 (립 스크럽 미스터 펭귄)
VOC-20260504-0582,2026-05-04,인스타DM,교환환불,,,,CE팀_교환,8,2.9,완료,[교환환불] 단순변심
VOC-20260504-0583,2026-05-04,카카오톡,칭찬,HD01,홍대,BB004,VOC_리워드,24,15.4,완료,[칭찬] 제품만족 - 홍대 (베리 베리 체리 배쓰밤)
VOC-20260504-0584,2026-05-04,자사몰_게시판,배송문의,,,,물류팀,4,1.5,완료,[배송문의] 오배송
VOC-20260504-0585,2026-05-04,인스타DM,배송문의,,,,물류팀,4,1.1,완료,[배송문의] 배송 늦음
VOC-20260504-0586,2026-05-04,인스타DM,불만,JS01,잠실롯데,,CE팀_매장,6,4.8,완료,[불만] 대기시간 - 잠실롯데
VOC-20260504-0587,2026-05-04,카카오톡,교환환불,,,,CE팀_교환,8,3.6,완료,[교환환불] 단순변심
VOC-20260504-0588,2026-05-04,채널톡,배송문의,,,,물류팀,4,7.6,지연완료,[배송문의] 배송 늦음
VOC-20260504-0589,2026-05-04,전화,제품문의,,,MB003,CE팀_제품지식,6,2.6,완료,[제품문의] 사용법 (마사지바 틴 케이스)
VOC-20260504-0590,2026-05-04,카카오톡,제품문의,,,MB003,CE팀_제품지식,6,7.8,지연완료,[제품문의] 성분 (마사지바 틴 케이스)
VOC-20260504-0591,2026-05-04,인스타DM,매장문의,HN01,스타필드하남,,리테일본부,12,2.5,완료,[매장문의] 이벤트 일정 - 스타필드하남
VOC-20260504-0592,2026-05-04,인스타DM,배송문의,,,,물류팀,4,3.1,완료,[배송문의] 배송 늦음
VOC-20260504-0593,2026-05-04,인스타DM,배송문의,,,,물류팀,4,1.5,완료,[배송문의] 배송 늦음
VOC-20260504-0594,2026-05-04,전화,배송문의,,,,물류팀,4,1.5,완료,[배송문의] 추적 문의
VOC-20260504-0595,2026-05-04,자사몰_게시판,칭찬,MD01,명동본점,FM001,VOC_리워드,24,50.7,지연완료,[칭찬] 제품만족 - 명동본점 (마스크 오브 매그너민티)
VOC-20260504-0596,2026-05-04,채널톡,배송문의,,,,물류팀,4,2.8,완료,[배송문의] 배송 늦음
VOC-20260504-0597,2026-05-04,전화,배송문의,,,,물류팀,4,0.9,완료,[배송문의] 추적 문의
VOC-20260504-0598,2026-05-04,자사몰_게시판,포장오류,,,,물류팀,4,9.7,지연완료,[포장오류] 누액
VOC-20260504-0599,2026-05-04,인스타DM,교환환불,,,,CE팀_교환,8,7.1,완료,[교환환불] 하자
VOC-20260504-0600,2026-05-04,카카오톡,배송문의,,,,물류팀,4,7.1,지연완료,[배송문의] 배송 늦음
VOC-20260504-0601,2026-05-04,전화,제품문의,,,SB003,CE팀_제품지식,6,4.9,완료,[제품문의] 사용법 (재스민 앤 헤나 풀룬덤 샴푸바)
VOC-20260505-0602,2026-05-05,채널톡,배송문의,,,,물류팀,4,9.3,지연완료,[배송문의] 배송 늦음
VOC-20260505-0603,2026-05-05,전화,칭찬,BS01,신세계센텀,MB001,VOC_리워드,24,18.7,완료,[칭찬] 직원응대 - 신세계센텀 (씬티앙 마사지바)
VOC-20260505-0604,2026-05-05,전화,배송문의,,,,물류팀,4,1.9,완료,[배송문의] 오배송
VOC-20260505-0605,2026-05-05,전화,배송문의,,,,물류팀,4,1.0,완료,[배송문의] 추적 문의
VOC-20260505-0606,2026-05-05,인스타DM,제품문의,,,,CE팀_제품지식,6,4.1,완료,[제품문의] 피부타입
VOC-20260505-0607,2026-05-05,채널톡,교환환불,,,MB002,CE팀_교환,8,18.6,지연완료,[교환환불] 사이즈 (더 컴포터 마사지바)
VOC-20260505-0608,2026-05-05,자사몰_게시판,불만,HN01,스타필드하남,,CE팀_매장,6,4.2,완료,[불만] 직원불친절 - 스타필드하남
VOC-20260505-0609,2026-05-05,자사몰_게시판,배송문의,,,,물류팀,4,3.4,완료,[배송문의] 오배송
VOC-20260505-0610,2026-05-05,채널톡,배송문의,,,,물류팀,4,,미회신,[배송문의] 오배송
VOC-20260505-0611,2026-05-05,채널톡,제품문의,,,FM001,CE팀_제품지식,6,3.3,완료,[제품문의] 피부타입 (마스크 오브 매그너민티)
VOC-20260505-0612,2026-05-05,채널톡,칭찬,JS01,잠실롯데,,VOC_리워드,24,13.4,완료,[칭찬] 제품만족 - 잠실롯데
VOC-20260505-0613,2026-05-05,채널톡,배송문의,,,,물류팀,4,1.4,완료,[배송문의] 오배송
VOC-20260505-0614,2026-05-05,자사몰_게시판,제품문의,,,,CE팀_제품지식,6,4.1,완료,[제품문의] 피부타입
VOC-20260505-0615,2026-05-05,인스타DM,교환환불,,,LP003,CE팀_교환,8,3.9,완료,[교환환불] 사이즈 (립 밤 허니 트랩)
VOC-20260505-0616,2026-05-05,카카오톡,배송문의,,,,물류팀,4,2.6,완료,[배송문의] 추적 문의
VOC-20260505-0617,2026-05-05,채널톡,칭찬,HN01,스타필드하남,BB004,VOC_리워드,24,18.7,완료,[칭찬] 직원응대 - 스타필드하남 (베리 베리 체리 배쓰밤)
VOC-20260505-0618,2026-05-05,채널톡,불만,DG01,현대대구,,CE팀_매장,6,5.1,완료,[불만] 대기시간 - 현대대구
VOC-20260505-0619,2026-05-05,채널톡,칭찬,BS01,신세계센텀,BD004,VOC_리워드,24,11.3,완료,[칭찬] 직원응대 - 신세계센텀 (로션 바 더 컴포터)
VOC-20260505-0620,2026-05-05,채널톡,제품문의,,,,CE팀_제품지식,6,4.7,완료,[제품문의] 성분
VOC-20260505-0621,2026-05-05,자사몰_게시판,교환환불,,,FM002,CE팀_교환,8,4.6,완료,[교환환불] 사이즈 (쿠퍼톤 페이스 마스크)
VOC-20260505-0622,2026-05-05,인스타DM,배송문의,,,,물류팀,4,2.1,완료,[배송문의] 배송 늦음
VOC-20260505-0623,2026-05-05,전화,제품문의,,,,CE팀_제품지식,6,1.5,완료,[제품문의] 성분
VOC-20260505-0624,2026-05-05,자사몰_게시판,교환환불,,,LP001,CE팀_교환,8,4.4,완료,[교환환불] 단순변심 (립 스크럽 바블검)
VOC-20260505-0625,2026-05-05,자사몰_게시판,교환환불,,,GS002,CE팀_교환,8,2.5,완료,[교환환불] 단순변심 (기프트 세트 - 핑크 클라우드)
VOC-20260505-0626,2026-05-05,인스타DM,제품문의,,,,CE팀_제품지식,6,3.4,완료,[제품문의] 피부타입
VOC-20260505-0627,2026-05-05,자사몰_게시판,포장오류,,,,물류팀,4,6.8,지연완료,[포장오류] 찌그러짐
VOC-20260505-0628,2026-05-05,인스타DM,포장오류,,,,물류팀,4,0.5,완료,[포장오류] 찌그러짐
VOC-20260505-0629,2026-05-05,카카오톡,배송문의,,,,물류팀,4,5.4,지연완료,[배송문의] 추적 문의
VOC-20260505-0630,2026-05-05,채널톡,교환환불,,,MB001,CE팀_교환,8,5.0,완료,[교환환불] 단순변심 (씬티앙 마사지바)
VOC-20260505-0631,2026-05-05,자사몰_게시판,제품문의,,,,CE팀_제품지식,6,2.1,완료,[제품문의] 성분
VOC-20260505-0632,2026-05-05,전화,포장오류,,,,물류팀,4,1.1,완료,[포장오류] 구성품 누락
VOC-20260505-0633,2026-05-05,자사몰_게시판,칭찬,HD01,홍대,,VOC_리워드,24,47.9,지연완료,[칭찬] 직원응대 - 홍대
VOC-20260505-0634,2026-05-05,채널톡,불만,PG01,현대판교,,CE팀_매장,6,5.3,완료,[불만] 직원불친절 - 현대판교
VOC-20260505-0635,2026-05-05,카카오톡,칭찬,BS01,신세계센텀,MB003,VOC_리워드,24,16.8,완료,[칭찬] 직원응대 - 신세계센텀 (마사지바 틴 케이스)
VOC-20260505-0636,2026-05-05,자사몰_게시판,배송문의,,,,물류팀,4,0.5,완료,[배송문의] 배송 늦음
VOC-20260505-0637,2026-05-05,인스타DM,배송문의,,,,물류팀,4,3.3,완료,[배송문의] 추적 문의
VOC-20260505-0638,2026-05-05,카카오톡,제품문의,,,HR001,CE팀_제품지식,6,9.5,지연완료,[제품문의] 사용법 (헨 헤어 헤나 카라멜)
VOC-20260505-0639,2026-05-05,카카오톡,배송문의,,,,물류팀,4,3.6,완료,[배송문의] 배송 늦음
VOC-20260505-0640,2026-05-05,인스타DM,교환환불,,,LP002,CE팀_교환,8,3.1,완료,[교환환불] 하자 (립 스크럽 미스터 펭귄)
VOC-20260505-0641,2026-05-05,전화,제품문의,,,MB002,CE팀_제품지식,6,3.7,완료,[제품문의] 성분 (더 컴포터 마사지바)
VOC-20260505-0642,2026-05-05,인스타DM,배송문의,,,,물류팀,4,0.6,완료,[배송문의] 배송 늦음
VOC-20260505-0643,2026-05-05,카카오톡,배송문의,,,,물류팀,4,6.0,지연완료,[배송문의] 추적 문의
VOC-20260505-0644,2026-05-05,자사몰_게시판,매장문의,JS01,잠실롯데,,리테일본부,12,7.3,완료,[매장문의] 재고 - 잠실롯데
VOC-20260505-0645,2026-05-05,전화,포장오류,,,,물류팀,4,3.0,완료,[포장오류] 구성품 누락
VOC-20260505-0646,2026-05-05,자사몰_게시판,배송문의,,,,물류팀,4,2.8,완료,[배송문의] 오배송
VOC-20260505-0647,2026-05-05,채널톡,배송문의,,,,물류팀,4,2.1,완료,[배송문의] 배송 늦음
VOC-20260505-0648,2026-05-05,자사몰_게시판,칭찬,CE01,코엑스,HR002,VOC_리워드,24,2.0,완료,[칭찬] 제품만족 - 코엑스 (프로 컨디셔너 바 에이브리 후이)
VOC-20260505-0649,2026-05-05,전화,배송문의,,,,물류팀,4,0.9,완료,[배송문의] 추적 문의
VOC-20260505-0650,2026-05-05,카카오톡,배송문의,,,,물류팀,4,2.0,완료,[배송문의] 추적 문의
VOC-20260505-0651,2026-05-05,채널톡,칭찬,JS01,잠실롯데,MB002,VOC_리워드,24,16.4,완료,[칭찬] 직원응대 - 잠실롯데 (더 컴포터 마사지바)
VOC-20260505-0652,2026-05-05,인스타DM,배송문의,,,,물류팀,4,2.1,완료,[배송문의] 오배송
VOC-20260505-0653,2026-05-05,카카오톡,배송문의,,,,물류팀,4,7.2,지연완료,[배송문의] 오배송
VOC-20260506-0654,2026-05-06,카카오톡,배송문의,,,,물류팀,4,3.4,완료,[배송문의] 추적 문의
VOC-20260506-0655,2026-05-06,전화,배송문의,,,,물류팀,4,1.9,완료,[배송문의] 배송 늦음
VOC-20260506-0656,2026-05-06,카카오톡,제품문의,,,MB001,CE팀_제품지식,6,11.6,지연완료,[제품문의] 피부타입 (씬티앙 마사지바)
VOC-20260506-0657,2026-05-06,자사몰_게시판,배송문의,,,,물류팀,4,3.2,완료,[배송문의] 배송 늦음
VOC-20260506-0658,2026-05-06,인스타DM,교환환불,,,BB003,CE팀_교환,8,5.8,완료,[교환환불] 단순변심 (더 익스피리먼터 배쓰밤)
VOC-20260506-0659,2026-05-06,채널톡,교환환불,,,MB003,CE팀_교환,8,6.3,완료,[교환환불] 하자 (마사지바 틴 케이스)
VOC-20260506-0660,2026-05-06,자사몰_게시판,불만,JS01,잠실롯데,,CE팀_매장,6,5.1,완료,[불만] 직원불친절 - 잠실롯데
VOC-20260506-0661,2026-05-06,자사몰_게시판,제품문의,,,BD004,CE팀_제품지식,6,9.8,지연완료,[제품문의] 성분 (로션 바 더 컴포터)
VOC-20260506-0662,2026-05-06,전화,배송문의,,,,물류팀,4,2.9,완료,[배송문의] 추적 문의
VOC-20260506-0663,2026-05-06,인스타DM,교환환불,,,LP001,CE팀_교환,8,5.7,완료,[교환환불] 사이즈 (립 스크럽 바블검)
VOC-20260506-0664,2026-05-06,인스타DM,불만,HD01,홍대,,CE팀_매장,6,5.6,완료,[불만] 직원불친절 - 홍대
VOC-20260506-0665,2026-05-06,전화,제품문의,,,,CE팀_제품지식,6,1.4,완료,[제품문의] 피부타입
VOC-20260506-0666,2026-05-06,카카오톡,배송문의,,,,물류팀,4,8.4,지연완료,[배송문의] 오배송
VOC-20260506-0667,2026-05-06,채널톡,배송문의,,,,물류팀,4,1.8,완료,[배송문의] 추적 문의
VOC-20260506-0668,2026-05-06,전화,매장문의,GN01,강남신세계,,리테일본부,12,2.0,완료,[매장문의] 재고 - 강남신세계
VOC-20260506-0669,2026-05-06,인스타DM,제품문의,,,,CE팀_제품지식,6,2.1,완료,[제품문의] 사용법
VOC-20260506-0670,2026-05-06,채널톡,포장오류,,,,물류팀,4,9.5,지연완료,[포장오류] 찌그러짐
VOC-20260506-0671,2026-05-06,채널톡,불만,BS01,신세계센텀,,CE팀_매장,6,12.3,지연완료,[불만] 대기시간 - 신세계센텀
VOC-20260506-0672,2026-05-06,전화,제품문의,,,LP001,CE팀_제품지식,6,2.0,완료,[제품문의] 피부타입 (립 스크럽 바블검)
VOC-20260506-0673,2026-05-06,카카오톡,불만,YD01,여의도IFC,,CE팀_매장,6,2.7,완료,[불만] 대기시간 - 여의도IFC
VOC-20260506-0674,2026-05-06,채널톡,교환환불,,,,CE팀_교환,8,6.3,완료,[교환환불] 사이즈
VOC-20260506-0675,2026-05-06,카카오톡,제품문의,,,BB005,CE팀_제품지식,6,3.3,완료,[제품문의] 성분 (어머 사쿠라 배쓰밤)
VOC-20260506-0676,2026-05-06,카카오톡,제품문의,,,HR001,CE팀_제품지식,6,0.6,완료,[제품문의] 피부타입 (헨 헤어 헤나 카라멜)
VOC-20260506-0677,2026-05-06,카카오톡,배송문의,,,,물류팀,4,5.4,지연완료,[배송문의] 오배송
VOC-20260506-0678,2026-05-06,카카오톡,제품문의,,,HR002,CE팀_제품지식,6,3.5,완료,[제품문의] 피부타입 (프로 컨디셔너 바 에이브리 후이)
VOC-20260506-0679,2026-05-06,전화,제품문의,,,,CE팀_제품지식,6,9.3,지연완료,[제품문의] 피부타입
VOC-20260506-0680,2026-05-06,인스타DM,칭찬,BS01,신세계센텀,,VOC_리워드,24,7.0,완료,[칭찬] 직원응대 - 신세계센텀
VOC-20260506-0681,2026-05-06,카카오톡,배송문의,,,,물류팀,4,2.1,완료,[배송문의] 오배송
VOC-20260506-0682,2026-05-06,전화,불만,PG01,현대판교,,CE팀_매장,6,0.6,완료,[불만] 대기시간 - 현대판교
VOC-20260506-0683,2026-05-06,인스타DM,불만,BS01,신세계센텀,,CE팀_매장,6,0.7,완료,[불만] 직원불친절 - 신세계센텀
VOC-20260506-0684,2026-05-06,전화,매장문의,GN01,강남신세계,,리테일본부,12,26.3,지연완료,[매장문의] 이벤트 일정 - 강남신세계
VOC-20260506-0685,2026-05-06,인스타DM,배송문의,,,,물류팀,4,3.2,완료,[배송문의] 오배송
VOC-20260506-0686,2026-05-06,인스타DM,제품문의,,,BD001,CE팀_제품지식,6,3.9,완료,[제품문의] 피부타입 (샤워젤리 위치 어메이징)
VOC-20260506-0687,2026-05-06,자사몰_게시판,제품문의,,,BD004,CE팀_제품지식,6,0.7,완료,[제품문의] 사용법 (로션 바 더 컴포터)
VOC-20260506-0688,2026-05-06,전화,배송문의,,,,물류팀,4,1.1,완료,[배송문의] 오배송
VOC-20260506-0689,2026-05-06,전화,제품문의,,,BB002,CE팀_제품지식,6,3.8,완료,[제품문의] 성분 (트와일라잇 배쓰밤)
VOC-20260506-0690,2026-05-06,채널톡,배송문의,,,,물류팀,4,3.4,완료,[배송문의] 배송 늦음
VOC-20260506-0691,2026-05-06,채널톡,교환환불,,,BD004,CE팀_교환,8,2.5,완료,[교환환불] 하자 (로션 바 더 컴포터)
VOC-20260506-0692,2026-05-06,카카오톡,교환환불,,,BB005,CE팀_교환,8,10.6,지연완료,[교환환불] 사이즈 (어머 사쿠라 배쓰밤)
VOC-20260506-0693,2026-05-06,채널톡,배송문의,,,,물류팀,4,2.4,완료,[배송문의] 배송 늦음
VOC-20260506-0694,2026-05-06,인스타DM,매장문의,PG01,현대판교,,리테일본부,12,0.7,완료,[매장문의] 재고 - 현대판교
VOC-20260506-0695,2026-05-06,인스타DM,칭찬,HN01,스타필드하남,HR002,VOC_리워드,24,41.6,지연완료,[칭찬] 직원응대 - 스타필드하남 (프로 컨디셔너 바 에이브리 후이)
VOC-20260506-0696,2026-05-06,인스타DM,매장문의,CE01,코엑스,,리테일본부,12,9.0,완료,[매장문의] 매장위치 - 코엑스
VOC-20260506-0697,2026-05-06,카카오톡,제품문의,,,BD003,CE팀_제품지식,6,2.6,완료,[제품문의] 사용법 (샌드 비누)
VOC-20260506-0698,2026-05-06,인스타DM,배송문의,,,,물류팀,4,3.5,완료,[배송문의] 추적 문의
VOC-20260506-0699,2026-05-06,카카오톡,제품문의,,,,CE팀_제품지식,6,2.2,완료,[제품문의] 피부타입
VOC-20260506-0700,2026-05-06,전화,제품문의,,,BD001,CE팀_제품지식,6,2.7,완료,[제품문의] 성분 (샤워젤리 위치 어메이징)
VOC-20260506-0701,2026-05-06,자사몰_게시판,교환환불,,,,CE팀_교환,8,6.1,완료,[교환환불] 사이즈
VOC-20260506-0702,2026-05-06,자사몰_게시판,칭찬,CE01,코엑스,FM003,VOC_리워드,24,19.6,완료,[칭찬] 제품만족 - 코엑스 (캐치 어 스타 페이스 마스크)
VOC-20260506-0703,2026-05-06,카카오톡,불만,YD01,여의도IFC,,CE팀_매장,6,,미회신,[불만] 대기시간 - 여의도IFC
VOC-20260506-0704,2026-05-06,카카오톡,제품문의,,,LP003,CE팀_제품지식,6,9.0,지연완료,[제품문의] 피부타입 (립 밤 허니 트랩)
VOC-20260506-0705,2026-05-06,카카오톡,교환환불,,,BD004,CE팀_교환,8,2.2,완료,[교환환불] 사이즈 (로션 바 더 컴포터)
VOC-20260506-0706,2026-05-06,인스타DM,매장문의,BS01,신세계센텀,,리테일본부,12,0.8,완료,[매장문의] 매장위치 - 신세계센텀
VOC-20260506-0707,2026-05-06,인스타DM,매장문의,CE01,코엑스,,리테일본부,12,13.7,지연완료,[매장문의] 매장위치 - 코엑스
VOC-20260506-0708,2026-05-06,전화,제품문의,,,,CE팀_제품지식,6,2.9,완료,[제품문의] 성분
VOC-20260506-0709,2026-05-06,전화,교환환불,,,LP001,CE팀_교환,8,5.7,완료,[교환환불] 하자 (립 스크럽 바블검)
VOC-20260506-0710,2026-05-06,채널톡,배송문의,,,,물류팀,4,1.6,완료,[배송문의] 배송 늦음
VOC-20260506-0711,2026-05-06,인스타DM,교환환불,,,FM003,CE팀_교환,8,4.5,완료,[교환환불] 단순변심 (캐치 어 스타 페이스 마스크)
VOC-20260506-0712,2026-05-06,자사몰_게시판,교환환불,,,BD004,CE팀_교환,8,,미회신,[교환환불] 사이즈 (로션 바 더 컴포터)
VOC-20260506-0713,2026-05-06,카카오톡,배송문의,,,,물류팀,4,1.2,완료,[배송문의] 추적 문의
VOC-20260506-0714,2026-05-06,자사몰_게시판,배송문의,,,,물류팀,4,2.7,완료,[배송문의] 오배송
VOC-20260506-0715,2026-05-06,채널톡,교환환불,,,,CE팀_교환,8,1.1,완료,[교환환불] 단순변심
VOC-20260506-0716,2026-05-06,자사몰_게시판,배송문의,,,,물류팀,4,2.4,완료,[배송문의] 오배송
VOC-20260506-0717,2026-05-06,카카오톡,제품문의,,,,CE팀_제품지식,6,7.9,지연완료,[제품문의] 성분
VOC-20260506-0718,2026-05-06,카카오톡,포장오류,,,,물류팀,4,2.8,완료,[포장오류] 찌그러짐
VOC-20260506-0719,2026-05-06,인스타DM,교환환불,,,HR001,CE팀_교환,8,2.6,완료,[교환환불] 사이즈 (헨 헤어 헤나 카라멜)
VOC-20260506-0720,2026-05-06,전화,매장문의,MD01,명동본점,,리테일본부,12,9.5,완료,[매장문의] 재고 - 명동본점
VOC-20260506-0721,2026-05-06,인스타DM,제품문의,,,HR001,CE팀_제품지식,6,9.2,지연완료,[제품문의] 피부타입 (헨 헤어 헤나 카라멜)
VOC-20260506-0722,2026-05-06,자사몰_게시판,배송문의,,,,물류팀,4,0.6,완료,[배송문의] 오배송
VOC-20260506-0723,2026-05-06,카카오톡,배송문의,,,,물류팀,4,6.7,지연완료,[배송문의] 오배송
VOC-20260506-0724,2026-05-06,카카오톡,제품문의,,,,CE팀_제품지식,6,1.0,완료,[제품문의] 사용법
VOC-20260506-0725,2026-05-06,카카오톡,불만,HD01,홍대,,CE팀_매장,6,1.8,완료,[불만] 직원불친절 - 홍대
VOC-20260506-0726,2026-05-06,채널톡,교환환불,,,LP003,CE팀_교환,8,16.1,지연완료,[교환환불] 사이즈 (립 밤 허니 트랩)
VOC-20260506-0727,2026-05-06,채널톡,교환환불,,,BD002,CE팀_교환,8,4.8,완료,[교환환불] 단순변심 (락 스타 솝)
VOC-20260506-0728,2026-05-06,인스타DM,칭찬,DG01,현대대구,BB003,VOC_리워드,24,11.5,완료,[칭찬] 직원응대 - 현대대구 (더 익스피리먼터 배쓰밤)
VOC-20260507-0729,2026-05-07,카카오톡,매장문의,DG01,현대대구,,리테일본부,12,10.5,완료,[매장문의] 매장위치 - 현대대구
VOC-20260507-0730,2026-05-07,자사몰_게시판,배송문의,,,,물류팀,4,9.7,지연완료,[배송문의] 오배송
VOC-20260507-0731,2026-05-07,전화,매장문의,BS01,신세계센텀,,리테일본부,12,22.1,지연완료,[매장문의] 매장위치 - 신세계센텀
VOC-20260507-0732,2026-05-07,자사몰_게시판,칭찬,GN01,강남신세계,BD004,VOC_리워드,24,3.7,완료,[칭찬] 제품만족 - 강남신세계 (로션 바 더 컴포터)
VOC-20260507-0733,2026-05-07,채널톡,제품문의,,,HR001,CE팀_제품지식,6,1.4,완료,[제품문의] 성분 (헨 헤어 헤나 카라멜)
VOC-20260507-0734,2026-05-07,카카오톡,배송문의,,,,물류팀,4,3.0,완료,[배송문의] 배송 늦음
VOC-20260507-0735,2026-05-07,인스타DM,교환환불,,,HR002,CE팀_교환,8,4.7,완료,[교환환불] 단순변심 (프로 컨디셔너 바 에이브리 후이)
VOC-20260507-0736,2026-05-07,전화,칭찬,BS01,신세계센텀,,VOC_리워드,24,7.2,완료,[칭찬] 제품만족 - 신세계센텀
VOC-20260507-0737,2026-05-07,자사몰_게시판,배송문의,,,,물류팀,4,3.4,완료,[배송문의] 추적 문의
VOC-20260507-0738,2026-05-07,채널톡,불만,PG01,현대판교,,CE팀_매장,6,4.0,완료,[불만] 대기시간 - 현대판교
VOC-20260507-0739,2026-05-07,전화,배송문의,,,,물류팀,4,3.6,완료,[배송문의] 배송 늦음
VOC-20260507-0740,2026-05-07,자사몰_게시판,제품문의,,,,CE팀_제품지식,6,0.8,완료,[제품문의] 피부타입
VOC-20260507-0741,2026-05-07,채널톡,배송문의,,,,물류팀,4,2.8,완료,[배송문의] 추적 문의
VOC-20260507-0742,2026-05-07,카카오톡,교환환불,,,BD003,CE팀_교환,8,1.2,완료,[교환환불] 사이즈 (샌드 비누)
VOC-20260507-0743,2026-05-07,채널톡,칭찬,CE01,코엑스,HR001,VOC_리워드,24,17.8,완료,[칭찬] 제품만족 - 코엑스 (헨 헤어 헤나 카라멜)
VOC-20260507-0744,2026-05-07,인스타DM,배송문의,,,,물류팀,4,,미회신,[배송문의] 오배송
VOC-20260507-0745,2026-05-07,인스타DM,칭찬,DG01,현대대구,,VOC_리워드,24,19.8,완료,[칭찬] 제품만족 - 현대대구
VOC-20260507-0746,2026-05-07,카카오톡,배송문의,,,,물류팀,4,5.4,지연완료,[배송문의] 추적 문의
VOC-20260507-0747,2026-05-07,자사몰_게시판,포장오류,,,,물류팀,4,2.1,완료,[포장오류] 구성품 누락
VOC-20260507-0748,2026-05-07,카카오톡,칭찬,CE01,코엑스,,VOC_리워드,24,7.6,완료,[칭찬] 직원응대 - 코엑스
VOC-20260507-0749,2026-05-07,자사몰_게시판,배송문의,,,,물류팀,4,1.4,완료,[배송문의] 오배송
VOC-20260507-0750,2026-05-07,자사몰_게시판,제품문의,,,HR001,CE팀_제품지식,6,3.8,완료,[제품문의] 성분 (헨 헤어 헤나 카라멜)
VOC-20260507-0751,2026-05-07,전화,매장문의,BS01,신세계센텀,,리테일본부,12,1.0,완료,[매장문의] 이벤트 일정 - 신세계센텀
VOC-20260507-0752,2026-05-07,채널톡,배송문의,,,,물류팀,4,0.7,완료,[배송문의] 배송 늦음
VOC-20260507-0753,2026-05-07,자사몰_게시판,배송문의,,,,물류팀,4,0.8,완료,[배송문의] 배송 늦음
VOC-20260507-0754,2026-05-07,자사몰_게시판,배송문의,,,,물류팀,4,2.3,완료,[배송문의] 배송 늦음
VOC-20260507-0755,2026-05-07,카카오톡,배송문의,,,,물류팀,4,1.2,완료,[배송문의] 추적 문의
VOC-20260507-0756,2026-05-07,채널톡,배송문의,,,,물류팀,4,1.9,완료,[배송문의] 배송 늦음
VOC-20260507-0757,2026-05-07,자사몰_게시판,교환환불,,,HR001,CE팀_교환,8,7.2,완료,[교환환불] 사이즈 (헨 헤어 헤나 카라멜)
VOC-20260507-0758,2026-05-07,카카오톡,제품문의,,,GS001,CE팀_제품지식,6,4.2,완료,[제품문의] 사용법 (기프트 세트 - 바스타임)
VOC-20260507-0759,2026-05-07,채널톡,배송문의,,,,물류팀,4,1.7,완료,[배송문의] 배송 늦음
VOC-20260507-0760,2026-05-07,인스타DM,불만,MD01,명동본점,,CE팀_매장,6,2.8,완료,[불만] 직원불친절 - 명동본점
VOC-20260507-0761,2026-05-07,카카오톡,매장문의,BS01,신세계센텀,,리테일본부,12,18.6,지연완료,[매장문의] 재고 - 신세계센텀
VOC-20260507-0762,2026-05-07,인스타DM,교환환불,,,BB004,CE팀_교환,8,15.3,지연완료,[교환환불] 사이즈 (베리 베리 체리 배쓰밤)
VOC-20260507-0763,2026-05-07,인스타DM,제품문의,,,FM001,CE팀_제품지식,6,3.0,완료,[제품문의] 사용법 (마스크 오브 매그너민티)
VOC-20260507-0764,2026-05-07,카카오톡,제품문의,,,SB001,CE팀_제품지식,6,3.1,완료,[제품문의] 피부타입 (허니 아이 워시드 더 키즈 샴푸바)
VOC-20260507-0765,2026-05-07,자사몰_게시판,매장문의,GN01,강남신세계,,리테일본부,12,7.9,완료,[매장문의] 매장위치 - 강남신세계
VOC-20260507-0766,2026-05-07,카카오톡,배송문의,,,,물류팀,4,0.9,완료,[배송문의] 오배송
VOC-20260507-0767,2026-05-07,자사몰_게시판,교환환불,,,,CE팀_교환,8,4.0,완료,[교환환불] 사이즈
VOC-20260507-0768,2026-05-07,채널톡,포장오류,,,,물류팀,4,3.0,완료,[포장오류] 찌그러짐
VOC-20260507-0769,2026-05-07,인스타DM,매장문의,JS01,잠실롯데,,리테일본부,12,10.6,완료,[매장문의] 이벤트 일정 - 잠실롯데
VOC-20260507-0770,2026-05-07,카카오톡,제품문의,,,MB002,CE팀_제품지식,6,5.1,완료,[제품문의] 성분 (더 컴포터 마사지바)
VOC-20260507-0771,2026-05-07,카카오톡,매장문의,MD01,명동본점,,리테일본부,12,7.9,완료,[매장문의] 매장위치 - 명동본점
VOC-20260507-0772,2026-05-07,인스타DM,매장문의,YD01,여의도IFC,,리테일본부,12,7.8,완료,[매장문의] 이벤트 일정 - 여의도IFC
VOC-20260507-0773,2026-05-07,자사몰_게시판,배송문의,,,,물류팀,4,3.8,완료,[배송문의] 오배송
VOC-20260507-0774,2026-05-07,전화,배송문의,,,,물류팀,4,1.3,완료,[배송문의] 추적 문의
VOC-20260507-0775,2026-05-07,자사몰_게시판,제품문의,,,LP002,CE팀_제품지식,6,8.4,지연완료,[제품문의] 성분 (립 스크럽 미스터 펭귄)
