date,store_code,store_name,store_type,city,category,traffic,transactions,units_sold,gross_sales,discount_amt,net_sales,avg_ticket
2026-05-13,PG01,현대판교,dept,경기,바디로션바,383,3,4,81502,0,81502,27167
2026-05-13,PG01,현대판교,dept,경기,배쓰밤,383,22,31,415833,0,415833,18901
2026-05-13,PG01,현대판교,dept,경기,비누,383,7,10,144758,0,144758,20679
2026-05-13,PG01,현대판교,dept,경기,샤워젤,383,7,9,162744,0,162744,23249
2026-05-13,PG01,현대판교,dept,경기,샴푸바,383,8,11,254178,0,254178,31772
2026-05-13,PG01,현대판교,dept,경기,액세서리,383,1,1,8907,0,8907,8907
2026-05-13,PG01,현대판교,dept,경기,페이스마스크,383,9,13,283491,0,283491,31499
2026-05-13,PG01,현대판교,dept,경기,헤어,383,5,8,180393,0,180393,36078
2026-05-13,BS01,신세계센텀,dept,부산,기프트,277,4,5,358336,0,358336,89584
2026-05-13,BS01,신세계센텀,dept,부산,립,277,4,6,82546,0,82546,20636
2026-05-13,BS01,신세계센텀,dept,부산,마사지바,277,2,2,41208,0,41208,20604
2026-05-13,BS01,신세계센텀,dept,부산,바디로션바,277,2,2,42274,0,42274,21137
2026-05-13,BS01,신세계센텀,dept,부산,배쓰밤,277,11,16,224790,0,224790,20435
2026-05-13,BS01,신세계센텀,dept,부산,비누,277,5,6,88322,0,88322,17664
2026-05-13,BS01,신세계센텀,dept,부산,샤워젤,277,3,4,78725,0,78725,26241
2026-05-13,BS01,신세계센텀,dept,부산,샴푸바,277,5,6,140749,0,140749,28149
2026-05-13,BS01,신세계센텀,dept,부산,액세서리,277,1,1,9223,0,9223,9223
2026-05-13,BS01,신세계센텀,dept,부산,페이스마스크,277,5,8,164071,0,164071,32814
2026-05-13,BS01,신세계센텀,dept,부산,헤어,277,2,3,70409,0,70409,35204
2026-05-13,DG01,현대대구,dept,대구,기프트,243,2,2,147707,0,147707,73853
2026-05-13,DG01,현대대구,dept,대구,립,243,3,4,54789,0,54789,18263
2026-05-13,DG01,현대대구,dept,대구,마사지바,243,2,3,60741,0,60741,30370
2026-05-13,DG01,현대대구,dept,대구,바디로션바,243,1,1,21450,0,21450,21450
2026-05-13,DG01,현대대구,dept,대구,배쓰밤,243,11,15,214463,0,214463,19496
2026-05-13,DG01,현대대구,dept,대구,비누,243,4,6,83827,0,83827,20956
2026-05-13,DG01,현대대구,dept,대구,샤워젤,243,3,3,56522,0,56522,18840
2026-05-13,DG01,현대대구,dept,대구,샴푸바,243,3,5,112836,0,112836,37612
2026-05-13,DG01,현대대구,dept,대구,액세서리,243,1,1,8847,0,8847,8847
2026-05-13,DG01,현대대구,dept,대구,페이스마스크,243,4,5,105892,0,105892,26473
2026-05-13,DG01,현대대구,dept,대구,헤어,243,2,3,73516,0,73516,36758
2026-05-14,MD01,명동본점,flagship,서울,기프트,763,12,17,1239119,0,1239119,103259
2026-05-14,MD01,명동본점,flagship,서울,립,763,11,14,192118,0,192118,17465
2026-05-14,MD01,명동본점,flagship,서울,마사지바,763,7,8,171875,0,171875,24553
2026-05-14,MD01,명동본점,flagship,서울,바디로션바,763,5,6,129740,0,129740,25948
2026-05-14,MD01,명동본점,flagship,서울,배쓰밤,763,51,69,971010,0,971010,19039
2026-05-14,MD01,명동본점,flagship,서울,비누,763,11,17,255653,0,255653,23241
2026-05-14,MD01,명동본점,flagship,서울,샤워젤,763,10,12,234460,0,234460,23446
2026-05-14,MD01,명동본점,flagship,서울,샴푸바,763,14,22,488112,0,488112,34865
2026-05-14,MD01,명동본점,flagship,서울,액세서리,763,3,4,37425,0,37425,12475
2026-05-14,MD01,명동본점,flagship,서울,페이스마스크,763,12,17,371524,0,371524,30960
2026-05-14,MD01,명동본점,flagship,서울,헤어,763,7,8,189130,0,189130,27018
2026-05-14,GN01,강남신세계,dept,서울,기프트,571,8,10,744967,0,744967,93120
2026-05-14,GN01,강남신세계,dept,서울,립,571,11,17,242912,0,242912,22082
2026-05-14,GN01,강남신세계,dept,서울,마사지바,571,9,14,303992,0,303992,33776
2026-05-14,GN01,강남신세계,dept,서울,바디로션바,571,6,9,192503,0,192503,32083
2026-05-14,GN01,강남신세계,dept,서울,배쓰밤,571,35,48,626383,0,626383,17896
2026-05-14,GN01,강남신세계,dept,서울,비누,571,10,15,222469,0,222469,22246
2026-05-14,GN01,강남신세계,dept,서울,샤워젤,571,7,11,218183,0,218183,31169
2026-05-14,GN01,강남신세계,dept,서울,샴푸바,571,10,15,328118,0,328118,32811
2026-05-14,GN01,강남신세계,dept,서울,액세서리,571,3,3,26488,0,26488,8829
2026-05-14,GN01,강남신세계,dept,서울,페이스마스크,571,13,17,380908,0,380908,29300
2026-05-14,GN01,강남신세계,dept,서울,헤어,571,6,8,187600,0,187600,31266
2026-05-14,HD01,홍대,street,서울,기프트,456,4,6,467012,0,467012,116753
2026-05-14,HD01,홍대,street,서울,립,456,7,11,157808,0,157808,22544
2026-05-14,HD01,홍대,street,서울,마사지바,456,4,5,108936,0,108936,27234
2026-05-14,HD01,홍대,street,서울,바디로션바,456,4,4,80042,0,80042,20010
2026-05-14,HD01,홍대,street,서울,배쓰밤,456,20,31,440452,0,440452,22022
2026-05-14,HD01,홍대,street,서울,비누,456,5,8,110850,0,110850,22170
2026-05-14,HD01,홍대,street,서울,샤워젤,456,4,4,76335,0,76335,19083
2026-05-14,HD01,홍대,street,서울,샴푸바,456,7,10,218883,0,218883,31269
2026-05-14,HD01,홍대,street,서울,액세서리,456,2,2,18376,0,18376,9188
2026-05-14,HD01,홍대,street,서울,페이스마스크,456,10,16,344562,0,344562,34456
2026-05-14,HD01,홍대,street,서울,헤어,456,4,6,143391,0,143391,35847
2026-05-14,JS01,잠실롯데,dept,서울,기프트,493,7,10,712408,0,712408,101772
2026-05-14,JS01,잠실롯데,dept,서울,립,493,7,9,123067,0,123067,17581
2026-05-14,JS01,잠실롯데,dept,서울,마사지바,493,5,8,159654,0,159654,31930
2026-05-14,JS01,잠실롯데,dept,서울,바디로션바,493,4,5,105715,0,105715,26428
2026-05-14,JS01,잠실롯데,dept,서울,배쓰밤,493,30,42,553319,0,553319,18443
2026-05-14,JS01,잠실롯데,dept,서울,비누,493,7,9,131689,0,131689,18812
2026-05-14,JS01,잠실롯데,dept,서울,샤워젤,493,9,14,258486,0,258486,28720
2026-05-14,JS01,잠실롯데,dept,서울,샴푸바,493,8,12,269009,0,269009,33626
2026-05-14,JS01,잠실롯데,dept,서울,액세서리,493,3,4,34887,0,34887,11629
2026-05-14,JS01,잠실롯데,dept,서울,페이스마스크,493,13,15,329140,0,329140,25318
2026-05-14,JS01,잠실롯데,dept,서울,헤어,493,4,5,114280,0,114280,28570
2026-05-14,YD01,여의도IFC,mall,서울,기프트,360,3,4,303207,0,303207,101069
2026-05-14,YD01,여의도IFC,mall,서울,립,360,4,5,67300,0,67300,16825
2026-05-14,YD01,여의도IFC,mall,서울,마사지바,360,3,4,86786,0,86786,28928
2026-05-14,YD01,여의도IFC,mall,서울,바디로션바,360,2,2,42159,0,42159,21079
2026-05-14,YD01,여의도IFC,mall,서울,배쓰밤,360,15,20,282518,0,282518,18834
2026-05-14,YD01,여의도IFC,mall,서울,비누,360,5,7,101538,0,101538,20307
2026-05-14,YD01,여의도IFC,mall,서울,샤워젤,360,5,6,117116,0,117116,23423
2026-05-14,YD01,여의도IFC,mall,서울,샴푸바,360,5,6,132691,0,132691,26538
2026-05-14,YD01,여의도IFC,mall,서울,액세서리,360,1,1,9078,0,9078,9078
2026-05-14,YD01,여의도IFC,mall,서울,페이스마스크,360,6,8,163982,0,163982,27330
2026-05-14,YD01,여의도IFC,mall,서울,헤어,360,4,6,134061,0,134061,33515
2026-05-14,CE01,코엑스,mall,서울,기프트,447,4,5,387022,0,387022,96755
2026-05-14,CE01,코엑스,mall,서울,립,447,5,6,78078,0,78078,15615
2026-05-14,CE01,코엑스,mall,서울,마사지바,447,4,5,104317,0,104317,26079
2026-05-14,CE01,코엑스,mall,서울,바디로션바,447,3,3,62201,0,62201,20733
2026-05-14,CE01,코엑스,mall,서울,배쓰밤,447,19,25,358623,0,358623,18874
2026-05-14,CE01,코엑스,mall,서울,비누,447,8,13,188631,0,188631,23578
2026-05-14,CE01,코엑스,mall,서울,샤워젤,447,5,8,150491,0,150491,30098
2026-05-14,CE01,코엑스,mall,서울,샴푸바,447,5,8,191113,0,191113,38222
2026-05-14,CE01,코엑스,mall,서울,액세서리,447,2,2,18850,0,18850,9425
2026-05-14,CE01,코엑스,mall,서울,페이스마스크,447,8,10,224888,0,224888,28111
2026-05-14,CE01,코엑스,mall,서울,헤어,447,4,6,145251,0,145251,36312
2026-05-14,HN01,스타필드하남,mall,경기,기프트,489,4,5,385899,0,385899,96474
2026-05-14,HN01,스타필드하남,mall,경기,립,489,6,7,92828,0,92828,15471
2026-05-14,HN01,스타필드하남,mall,경기,마사지바,489,4,6,130355,0,130355,32588
2026-05-14,HN01,스타필드하남,mall,경기,바디로션바,489,4,5,104693,0,104693,26173
2026-05-14,HN01,스타필드하남,mall,경기,배쓰밤,489,33,54,752260,0,752260,22795
2026-05-14,HN01,스타필드하남,mall,경기,비누,489,11,17,236537,0,236537,21503
2026-05-14,HN01,스타필드하남,mall,경기,샤워젤,489,6,7,136634,0,136634,22772
2026-05-14,HN01,스타필드하남,mall,경기,샴푸바,489,13,20,456531,0,456531,35117
2026-05-14,HN01,스타필드하남,mall,경기,액세서리,489,2,2,18432,0,18432,9216
2026-05-14,HN01,스타필드하남,mall,경기,페이스마스크,489,11,16,353213,0,353213,32110
2026-05-14,HN01,스타필드하남,mall,경기,헤어,489,5,8,190078,0,190078,38015
2026-05-14,PG01,현대판교,dept,경기,기프트,463,9,11,792153,0,792153,88017
2026-05-14,PG01,현대판교,dept,경기,립,463,6,8,111017,0,111017,18502
2026-05-14,PG01,현대판교,dept,경기,마사지바,463,5,6,130048,0,130048,26009
2026-05-14,PG01,현대판교,dept,경기,바디로션바,463,4,5,101467,0,101467,25366
2026-05-14,PG01,현대판교,dept,경기,배쓰밤,463,35,50,656410,0,656410,18754
2026-05-14,PG01,현대판교,dept,경기,비누,463,9,14,209162,0,209162,23240
2026-05-14,PG01,현대판교,dept,경기,샤워젤,463,5,7,131457,0,131457,26291
2026-05-14,PG01,현대판교,dept,경기,샴푸바,463,10,16,364382,0,364382,36438
2026-05-14,PG01,현대판교,dept,경기,액세서리,463,3,3,27362,0,27362,9120
2026-05-14,PG01,현대판교,dept,경기,페이스마스크,463,16,22,466984,0,466984,29186
2026-05-14,PG01,현대판교,dept,경기,헤어,463,5,7,162276,0,162276,32455
2026-05-14,BS01,신세계센텀,dept,부산,기프트,385,6,8,605056,0,605056,100842
2026-05-14,BS01,신세계센텀,dept,부산,립,385,4,6,82739,0,82739,20684
2026-05-14,BS01,신세계센텀,dept,부산,마사지바,385,3,4,83621,0,83621,27873
2026-05-14,BS01,신세계센텀,dept,부산,바디로션바,385,2,2,41956,0,41956,20978
2026-05-14,BS01,신세계센텀,dept,부산,배쓰밤,385,21,32,427542,0,427542,20359
2026-05-14,BS01,신세계센텀,dept,부산,비누,385,5,8,116495,0,116495,23299
2026-05-14,BS01,신세계센텀,dept,부산,샤워젤,385,4,4,74667,0,74667,18666
2026-05-14,BS01,신세계센텀,dept,부산,샴푸바,385,8,11,241276,0,241276,30159
2026-05-14,BS01,신세계센텀,dept,부산,액세서리,385,2,2,17270,0,17270,8635
2026-05-14,BS01,신세계센텀,dept,부산,페이스마스크,385,11,15,315233,0,315233,28657
2026-05-14,BS01,신세계센텀,dept,부산,헤어,385,5,6,145590,0,145590,29118
2026-05-14,DG01,현대대구,dept,대구,기프트,297,3,4,284742,0,284742,94914
2026-05-14,DG01,현대대구,dept,대구,립,297,3,5,69275,0,69275,23091
2026-05-14,DG01,현대대구,dept,대구,마사지바,297,3,5,100577,0,100577,33525
2026-05-14,DG01,현대대구,dept,대구,바디로션바,297,3,4,79988,0,79988,26662
2026-05-14,DG01,현대대구,dept,대구,배쓰밤,297,16,24,341390,0,341390,21336
2026-05-14,DG01,현대대구,dept,대구,비누,297,5,6,84317,0,84317,16863
2026-05-14,DG01,현대대구,dept,대구,샤워젤,297,3,4,78692,0,78692,26230
2026-05-14,DG01,현대대구,dept,대구,샴푸바,297,4,5,114688,0,114688,28672
2026-05-14,DG01,현대대구,dept,대구,액세서리,297,1,1,9250,0,9250,9250
2026-05-14,DG01,현대대구,dept,대구,페이스마스크,297,6,9,201428,0,201428,33571
2026-05-14,DG01,현대대구,dept,대구,헤어,297,3,4,89475,0,89475,29825
2026-05-15,MD01,명동본점,flagship,서울,기프트,999,9,13,1012320,0,1012320,112480
2026-05-15,MD01,명동본점,flagship,서울,립,999,11,13,174550,0,174550,15868
2026-05-15,MD01,명동본점,flagship,서울,마사지바,999,7,10,216866,0,216866,30980
2026-05-15,MD01,명동본점,flagship,서울,바디로션바,999,9,12,249203,0,249203,27689
2026-05-15,MD01,명동본점,flagship,서울,배쓰밤,999,62,84,1133119,0,1133119,18276
2026-05-15,MD01,명동본점,flagship,서울,비누,999,15,23,323849,0,323849,21589
2026-05-15,MD01,명동본점,flagship,서울,샤워젤,999,14,18,326003,0,326003,23285
2026-05-15,MD01,명동본점,flagship,서울,샴푸바,999,24,36,833077,0,833077,34711
2026-05-15,MD01,명동본점,flagship,서울,액세서리,999,4,6,53293,0,53293,13323
2026-05-15,MD01,명동본점,flagship,서울,페이스마스크,999,18,27,553191,0,553191,30732
2026-05-15,MD01,명동본점,flagship,서울,헤어,999,10,13,303408,0,303408,30340
2026-05-15,GN01,강남신세계,dept,서울,기프트,832,10,14,1039704,0,1039704,103970
2026-05-15,GN01,강남신세계,dept,서울,립,832,14,17,234822,0,234822,16773
2026-05-15,GN01,강남신세계,dept,서울,마사지바,832,11,14,308468,0,308468,28042
2026-05-15,GN01,강남신세계,dept,서울,바디로션바,832,8,10,215828,0,215828,26978
2026-05-15,GN01,강남신세계,dept,서울,배쓰밤,832,55,77,1081407,0,1081407,19661
2026-05-15,GN01,강남신세계,dept,서울,비누,832,16,21,300333,0,300333,18770
2026-05-15,GN01,강남신세계,dept,서울,샤워젤,832,11,18,350951,0,350951,31904
2026-05-15,GN01,강남신세계,dept,서울,샴푸바,832,16,22,524168,0,524168,32760
2026-05-15,GN01,강남신세계,dept,서울,액세서리,832,5,8,71636,0,71636,14327
2026-05-15,GN01,강남신세계,dept,서울,페이스마스크,832,27,36,776528,0,776528,28760
2026-05-15,GN01,강남신세계,dept,서울,헤어,832,9,11,269028,0,269028,29892
2026-05-15,HD01,홍대,street,서울,기프트,629,6,8,602778,0,602778,100463
2026-05-15,HD01,홍대,street,서울,립,629,7,10,143485,0,143485,20497
2026-05-15,HD01,홍대,street,서울,마사지바,629,6,10,206325,0,206325,34387
2026-05-15,HD01,홍대,street,서울,바디로션바,629,4,5,100705,0,100705,25176
2026-05-15,HD01,홍대,street,서울,배쓰밤,629,26,42,584267,0,584267,22471
2026-05-15,HD01,홍대,street,서울,비누,629,10,16,224143,0,224143,22414
2026-05-15,HD01,홍대,street,서울,샤워젤,629,6,7,138813,0,138813,23135
2026-05-15,HD01,홍대,street,서울,샴푸바,629,10,13,310793,0,310793,31079
2026-05-15,HD01,홍대,street,서울,액세서리,629,2,2,18185,0,18185,9092
2026-05-15,HD01,홍대,street,서울,페이스마스크,629,15,25,537511,0,537511,35834
2026-05-15,HD01,홍대,street,서울,헤어,629,4,5,122436,0,122436,30609
2026-05-15,JS01,잠실롯데,dept,서울,기프트,639,9,10,708569,0,708569,78729
2026-05-15,JS01,잠실롯데,dept,서울,립,639,12,20,283232,0,283232,23602
2026-05-15,JS01,잠실롯데,dept,서울,마사지바,639,5,6,128721,0,128721,25744
2026-05-15,JS01,잠실롯데,dept,서울,바디로션바,639,5,7,147502,0,147502,29500
2026-05-15,JS01,잠실롯데,dept,서울,배쓰밤,639,27,42,563487,0,563487,20869
2026-05-15,JS01,잠실롯데,dept,서울,비누,639,11,17,243132,0,243132,22102
2026-05-15,JS01,잠실롯데,dept,서울,샤워젤,639,9,13,245236,0,245236,27248
2026-05-15,JS01,잠실롯데,dept,서울,샴푸바,639,9,11,261228,0,261228,29025
2026-05-15,JS01,잠실롯데,dept,서울,액세서리,639,3,3,26764,0,26764,8921
2026-05-15,JS01,잠실롯데,dept,서울,페이스마스크,639,18,28,584547,0,584547,32474
2026-05-15,JS01,잠실롯데,dept,서울,헤어,639,6,7,171066,0,171066,28511
2026-05-15,YD01,여의도IFC,mall,서울,기프트,491,3,4,295688,0,295688,98562
2026-05-15,YD01,여의도IFC,mall,서울,립,491,7,10,137957,0,137957,19708
2026-05-15,YD01,여의도IFC,mall,서울,마사지바,491,5,6,122484,0,122484,24496
2026-05-15,YD01,여의도IFC,mall,서울,바디로션바,491,3,4,87736,0,87736,29245
2026-05-15,YD01,여의도IFC,mall,서울,배쓰밤,491,19,27,367675,0,367675,19351
2026-05-15,YD01,여의도IFC,mall,서울,비누,491,7,10,139874,0,139874,19982
2026-05-15,YD01,여의도IFC,mall,서울,샤워젤,491,4,6,108619,0,108619,27154
2026-05-15,YD01,여의도IFC,mall,서울,샴푸바,491,6,8,179573,0,179573,29928
2026-05-15,YD01,여의도IFC,mall,서울,액세서리,491,2,3,26745,0,26745,13372
2026-05-15,YD01,여의도IFC,mall,서울,페이스마스크,491,9,12,249121,0,249121,27680
2026-05-15,YD01,여의도IFC,mall,서울,헤어,491,5,6,146152,0,146152,29230
2026-05-15,CE01,코엑스,mall,서울,기프트,573,4,5,386426,0,386426,96606
2026-05-15,CE01,코엑스,mall,서울,립,573,6,8,107248,0,107248,17874
2026-05-15,CE01,코엑스,mall,서울,마사지바,573,4,6,129644,0,129644,32411
2026-05-15,CE01,코엑스,mall,서울,바디로션바,573,4,5,109333,0,109333,27333
2026-05-15,CE01,코엑스,mall,서울,배쓰밤,573,34,55,774830,0,774830,22789
2026-05-15,CE01,코엑스,mall,서울,비누,573,7,9,132643,0,132643,18949
2026-05-15,CE01,코엑스,mall,서울,샤워젤,573,5,6,109066,0,109066,21813
2026-05-15,CE01,코엑스,mall,서울,샴푸바,573,9,14,333998,0,333998,37110
2026-05-15,CE01,코엑스,mall,서울,액세서리,573,2,2,17546,0,17546,8773
2026-05-15,CE01,코엑스,mall,서울,페이스마스크,573,10,15,327363,0,327363,32736
2026-05-15,CE01,코엑스,mall,서울,헤어,573,4,5,112097,0,112097,28024
2026-05-15,HN01,스타필드하남,mall,경기,기프트,640,7,9,691123,0,691123,98731
2026-05-15,HN01,스타필드하남,mall,경기,립,640,9,13,169864,0,169864,18873
2026-05-15,HN01,스타필드하남,mall,경기,마사지바,640,7,10,209249,0,209249,29892
2026-05-15,HN01,스타필드하남,mall,경기,바디로션바,640,7,9,191530,0,191530,27361
2026-05-15,HN01,스타필드하남,mall,경기,배쓰밤,640,28,34,451704,0,451704,16132
2026-05-15,HN01,스타필드하남,mall,경기,비누,640,11,15,219007,0,219007,19909
2026-05-15,HN01,스타필드하남,mall,경기,샤워젤,640,10,12,236812,0,236812,23681
2026-05-15,HN01,스타필드하남,mall,경기,샴푸바,640,13,20,465263,0,465263,35789
2026-05-15,HN01,스타필드하남,mall,경기,액세서리,640,3,4,36364,0,36364,12121
2026-05-15,HN01,스타필드하남,mall,경기,페이스마스크,640,14,20,430610,0,430610,30757
2026-05-15,HN01,스타필드하남,mall,경기,헤어,640,9,14,320742,0,320742,35638
2026-05-15,PG01,현대판교,dept,경기,기프트,522,8,11,856688,0,856688,107086
2026-05-15,PG01,현대판교,dept,경기,립,522,11,14,200409,0,200409,18219
2026-05-15,PG01,현대판교,dept,경기,마사지바,522,6,7,146000,0,146000,24333
2026-05-15,PG01,현대판교,dept,경기,바디로션바,522,5,7,149026,0,149026,29805
2026-05-15,PG01,현대판교,dept,경기,배쓰밤,522,30,47,660825,0,660825,22027
2026-05-15,PG01,현대판교,dept,경기,비누,522,9,12,174528,0,174528,19392
2026-05-15,PG01,현대판교,dept,경기,샤워젤,522,6,9,172214,0,172214,28702
2026-05-15,PG01,현대판교,dept,경기,샴푸바,522,8,12,283888,0,283888,35486
2026-05-15,PG01,현대판교,dept,경기,액세서리,522,4,5,47055,0,47055,11763
2026-05-15,PG01,현대판교,dept,경기,페이스마스크,522,21,33,729348,0,729348,34730
2026-05-15,PG01,현대판교,dept,경기,헤어,522,7,10,243371,0,243371,34767
2026-05-15,BS01,신세계센텀,dept,부산,기프트,434,4,5,380780,0,380780,95195
2026-05-15,BS01,신세계센텀,dept,부산,립,434,6,8,108427,0,108427,18071
2026-05-15,BS01,신세계센텀,dept,부산,마사지바,434,5,8,165540,0,165540,33108
2026-05-15,BS01,신세계센텀,dept,부산,바디로션바,434,5,7,139936,0,139936,27987
2026-05-15,BS01,신세계센텀,dept,부산,배쓰밤,434,23,35,469660,0,469660,20420
2026-05-15,BS01,신세계센텀,dept,부산,비누,434,6,9,128225,0,128225,21370
2026-05-15,BS01,신세계센텀,dept,부산,샤워젤,434,5,6,114033,0,114033,22806
2026-05-15,BS01,신세계센텀,dept,부산,샴푸바,434,8,10,225986,0,225986,28248
2026-05-15,BS01,신세계센텀,dept,부산,액세서리,434,2,2,18848,0,18848,9424
2026-05-15,BS01,신세계센텀,dept,부산,페이스마스크,434,9,13,290928,0,290928,32325
2026-05-15,BS01,신세계센텀,dept,부산,헤어,434,4,6,139237,0,139237,34809
2026-05-15,DG01,현대대구,dept,대구,기프트,314,3,4,309928,0,309928,103309
2026-05-15,DG01,현대대구,dept,대구,립,314,3,4,53707,0,53707,17902
2026-05-15,DG01,현대대구,dept,대구,마사지바,314,3,3,60797,0,60797,20265
2026-05-15,DG01,현대대구,dept,대구,바디로션바,314,2,2,40929,0,40929,20464
2026-05-15,DG01,현대대구,dept,대구,배쓰밤,314,17,22,302335,0,302335,17784
2026-05-15,DG01,현대대구,dept,대구,비누,314,3,4,55494,0,55494,18498
2026-05-15,DG01,현대대구,dept,대구,샤워젤,314,4,5,98357,0,98357,24589
2026-05-15,DG01,현대대구,dept,대구,샴푸바,314,6,9,200461,0,200461,33410
2026-05-15,DG01,현대대구,dept,대구,액세서리,314,1,1,9159,0,9159,9159
2026-05-15,DG01,현대대구,dept,대구,페이스마스크,314,7,11,225222,0,225222,32174
2026-05-15,DG01,현대대구,dept,대구,헤어,314,2,2,46935,0,46935,23467
2026-05-16,MD01,명동본점,flagship,서울,기프트,1098,16,23,1626953,0,1626953,101684
2026-05-16,MD01,명동본점,flagship,서울,립,1098,13,18,253337,0,253337,19487
2026-05-16,MD01,명동본점,flagship,서울,마사지바,1098,13,19,404361,0,404361,31104
2026-05-16,MD01,명동본점,flagship,서울,바디로션바,1098,11,18,388606,0,388606,35327
2026-05-16,MD01,명동본점,flagship,서울,배쓰밤,1098,73,118,1549952,0,1549952,21232
2026-05-16,MD01,명동본점,flagship,서울,비누,1098,22,37,550014,0,550014,25000
2026-05-16,MD01,명동본점,flagship,서울,샤워젤,1098,15,20,378148,0,378148,25209
2026-05-16,MD01,명동본점,flagship,서울,샴푸바,1098,25,38,836682,0,836682,33467
2026-05-16,MD01,명동본점,flagship,서울,액세서리,1098,5,7,64213,0,64213,12842
2026-05-16,MD01,명동본점,flagship,서울,페이스마스크,1098,26,31,671481,0,671481,25826
2026-05-16,MD01,명동본점,flagship,서울,헤어,1098,9,10,228542,0,228542,25393
2026-05-16,GN01,강남신세계,dept,서울,기프트,883,10,15,1095668,0,1095668,109566
2026-05-16,GN01,강남신세계,dept,서울,립,883,15,23,316673,0,316673,21111
2026-05-16,GN01,강남신세계,dept,서울,마사지바,883,12,19,385138,0,385138,32094
2026-05-16,GN01,강남신세계,dept,서울,바디로션바,883,10,12,240060,0,240060,24006
2026-05-16,GN01,강남신세계,dept,서울,배쓰밤,883,62,98,1347980,0,1347980,21741
2026-05-16,GN01,강남신세계,dept,서울,비누,883,20,27,380933,0,380933,19046
2026-05-16,GN01,강남신세계,dept,서울,샤워젤,883,10,14,259910,0,259910,25991
2026-05-16,GN01,강남신세계,dept,서울,샴푸바,883,21,28,620642,0,620642,29554
2026-05-16,GN01,강남신세계,dept,서울,액세서리,883,6,9,79988,0,79988,13331
2026-05-16,GN01,강남신세계,dept,서울,페이스마스크,883,27,42,892201,0,892201,33044
2026-05-16,GN01,강남신세계,dept,서울,헤어,883,10,13,301849,0,301849,30184
2026-05-16,HD01,홍대,street,서울,기프트,842,5,8,608018,0,608018,121603
2026-05-16,HD01,홍대,street,서울,립,842,9,11,150169,0,150169,16685
2026-05-16,HD01,홍대,street,서울,마사지바,842,8,10,203510,0,203510,25438
2026-05-16,HD01,홍대,street,서울,바디로션바,842,8,11,225347,0,225347,28168
2026-05-16,HD01,홍대,street,서울,배쓰밤,842,28,33,465817,0,465817,16636
2026-05-16,HD01,홍대,street,서울,비누,842,13,17,257487,0,257487,19806
2026-05-16,HD01,홍대,street,서울,샤워젤,842,9,14,260698,0,260698,28966
2026-05-16,HD01,홍대,street,서울,샴푸바,842,13,19,432179,0,432179,33244
2026-05-16,HD01,홍대,street,서울,액세서리,842,4,5,45663,0,45663,11415
2026-05-16,HD01,홍대,street,서울,페이스마스크,842,12,15,324582,0,324582,27048
2026-05-16,HD01,홍대,street,서울,헤어,842,5,7,168814,0,168814,33762
2026-05-16,JS01,잠실롯데,dept,서울,기프트,752,13,19,1394213,0,1394213,107247
2026-05-16,JS01,잠실롯데,dept,서울,립,752,10,12,171155,0,171155,17115
2026-05-16,JS01,잠실롯데,dept,서울,마사지바,752,11,17,345633,0,345633,31421
2026-05-16,JS01,잠실롯데,dept,서울,바디로션바,752,7,8,167958,0,167958,23994
2026-05-16,JS01,잠실롯데,dept,서울,배쓰밤,752,39,64,856211,0,856211,21954
2026-05-16,JS01,잠실롯데,dept,서울,비누,752,13,17,256084,0,256084,19698
2026-05-16,JS01,잠실롯데,dept,서울,샤워젤,752,8,13,235798,0,235798,29474
2026-05-16,JS01,잠실롯데,dept,서울,샴푸바,752,14,20,444275,0,444275,31733
2026-05-16,JS01,잠실롯데,dept,서울,액세서리,752,3,3,28318,0,28318,9439
2026-05-16,JS01,잠실롯데,dept,서울,페이스마스크,752,16,27,601173,0,601173,37573
2026-05-16,JS01,잠실롯데,dept,서울,헤어,752,8,12,285859,0,285859,35732
2026-05-16,YD01,여의도IFC,mall,서울,기프트,567,6,7,528470,0,528470,88078
2026-05-16,YD01,여의도IFC,mall,서울,립,567,7,10,136363,0,136363,19480
2026-05-16,YD01,여의도IFC,mall,서울,마사지바,567,7,9,183694,0,183694,26242
2026-05-16,YD01,여의도IFC,mall,서울,바디로션바,567,4,5,100612,0,100612,25153
2026-05-16,YD01,여의도IFC,mall,서울,배쓰밤,567,20,32,421093,0,421093,21054
2026-05-16,YD01,여의도IFC,mall,서울,비누,567,6,9,128263,0,128263,21377
2026-05-16,YD01,여의도IFC,mall,서울,샤워젤,567,8,11,210612,0,210612,26326
2026-05-16,YD01,여의도IFC,mall,서울,샴푸바,567,12,15,342309,0,342309,28525
2026-05-16,YD01,여의도IFC,mall,서울,액세서리,567,3,5,42904,0,42904,14301
2026-05-16,YD01,여의도IFC,mall,서울,페이스마스크,567,13,15,312757,0,312757,24058
2026-05-16,YD01,여의도IFC,mall,서울,헤어,567,4,4,96770,0,96770,24192
2026-05-16,CE01,코엑스,mall,서울,기프트,639,5,7,512211,0,512211,102442
2026-05-16,CE01,코엑스,mall,서울,립,639,9,13,176815,0,176815,19646
2026-05-16,CE01,코엑스,mall,서울,마사지바,639,5,7,141381,0,141381,28276
2026-05-16,CE01,코엑스,mall,서울,바디로션바,639,4,6,123949,0,123949,30987
2026-05-16,CE01,코엑스,mall,서울,배쓰밤,639,31,49,670451,0,670451,21627
